channel1,,,,,,,,channel 2,,,,,,,,channel 3,,,,,,,,channel 4,,,,,,,,channel 5,,,,,,,,channel 6,,,,,,,,channel 7,,,,,,,,channel 8,,,,,,,,,,,,,,
mx_peak,mean,peak_ratio,median,integral,mean moobility,mean_complexity,activity,mx_peak,mean,peak_ratio,median,integral,activity,mean_mobility,mean_complexity,mx_peak,mean,peak_ratio,median,integral,activity,mean_mobility,mean_complexity,mx_peak,mean,peak_ratio,median,integral,activity,mean_mobility,mean_complexity,mx_peak,mean,peak_ratio,median,integral,activity,mean_mobility,mean_complexity,mx_peak,mean,peak_ratio,median,integral,activity,mean_mobility,mean_complexity,mx_peak,mean,peak_ratio,median,integral,activity,mean_mobility,mean_complexity,mx_peak,mean,peak_ratio,median,integral,activity,mean_mobility,mean_complexity,Gesture,1,2,3,4,5,6
0.312115993,0.105305328,0.332205691,0.850328285,0.809957853,0.825992288,0.97995677,0.007029569,0.711909252,0.198681059,1,1.334126633,1.52811468,0.872258673,0.951161745,0.023556301,0.435531842,0.19016131,0.454590529,1.5643623,1.462471656,1.263071887,1.028215275,0.007467164,0.6470979,0.213583965,0.544406721,1.731383999,1.642672736,0.930289832,1.02091845,0.017141845,0.494004428,0.160153493,0.440194099,1.211138985,1.231819003,0.789829749,1.13548112,0.015208224,0.206432837,0.064124962,0.093540997,0.495888753,0.493172007,1.147304137,0.915889184,0.001367186,0.10931342,0.048793895,0.088360081,0.402894661,0.375241911,1.276389521,0.987835417,0.000432628,0.212302755,0.059361747,0.149014426,0.409876385,0.456550154,0.894863913,0.980542038,0.001729765,4,0,0,0,1,0,0
0.213101926,0.077466354,0.118196077,0.647451202,0.587140055,0.922785795,0.975265013,0.002231274,0.321419178,0.096882491,0.319706309,0.709899757,0.734254246,0.961918742,0.965803238,0.003112609,0.275590688,0.111695759,0.23785824,0.854304529,0.846388517,1.261931306,1.009613852,0.00206474,0.225655077,0.08733191,0.20860244,0.652352999,0.661795963,1.235911331,1.00324317,0.001593581,0.403827516,0.147963435,0.349316409,1.193059405,1.121466493,1.040697325,1.003712179,0.006027962,0.497584825,0.14985735,0.26488515,1.200406855,1.13580847,0.975094793,0.954213005,0.007210263,0.490272533,0.138025264,0.465207676,1.114923104,1.046143767,0.804943255,1.092371888,0.009670341,0.963444068,0.246320411,1,1.62760215,1.867002489,0.796717453,0.995777655,0.047796134,5,0,0,0,0,1,0
0.213101926,0.077466354,0.118196077,0.647451202,0.587140055,0.922785795,0.975265013,0.002231274,0.321419178,0.096882491,0.319706309,0.709899757,0.734254246,0.961918742,0.965803238,0.003112609,0.275590688,0.111695759,0.23785824,0.854304529,0.846388517,1.261931306,1.009613852,0.00206474,0.225655077,0.08733191,0.20860244,0.652352999,0.661795963,1.235911331,1.00324317,0.001593581,0.403827516,0.147963435,0.349316409,1.193059405,1.121466493,1.040697325,1.003712179,0.006027962,0.497584825,0.14985735,0.26488515,1.200406855,1.13580847,0.975094793,0.954213005,0.007210263,0.490272533,0.138025264,0.465207676,1.114923104,1.046143767,0.804943255,1.092371888,0.009670341,0.963444068,0.246320411,1,1.62760215,1.867002489,0.796717453,0.995777655,0.047796134,6,0,0,0,0,0,1
0.629327529,0.102075392,0.400286306,0.470162651,0.848380389,0.972598727,0.865962382,0.023690803,0.221075104,0.046260794,0.093166187,0.571264395,0.384523189,1.104363567,1.098807927,0.003218761,0.70988627,0.145008724,0.206372598,2.236531948,1.205436505,1.091693559,0.948118612,0.032425601,0.647596528,0.129395536,0.260003575,1.303125383,1.075740913,0.962362744,1.088727136,0.028847874,0.378563323,0.076360439,0.195803946,0.719748356,0.634642577,0.967266361,0.955815041,0.010455664,0.53513509,0.122784913,0.418480067,0.786028278,1.020822905,1.042429137,1.034916731,0.024674206,1,0.20224002,1,0.975514795,1.681265264,0.949899802,1.071053893,0.075810842,0.892595391,0.138217996,0.264279171,0.937624193,1.149188259,0.909386104,0.936598279,0.039931486,1,1,0,0,0,0,0
0.59196673,0.136188011,0.453988734,0.644934233,0.670316643,0.865352425,0.966044811,0.007396718,0.372968518,0.163562139,0.164338072,0.811035406,0.805296413,0.98767626,1.064841369,0.007132877,0.633214004,0.254995788,0.388746711,1.234842284,1.255278702,1.239511296,0.94628267,0.010695411,0.607712078,0.222594249,0.243038898,1.19814913,1.095940852,0.980009286,0.996382522,0.015419728,0.562822683,0.184686239,0.169415085,0.921709616,0.909286065,1.003699126,1.046061696,0.010040808,0.396905491,0.166865914,0.403122117,0.822718248,0.82151789,1.039707935,1.024171069,0.007020117,0.971710161,0.313809838,1,1.460868501,1.544877325,0.921484994,1.000176129,0.037774004,0.474109068,0.182293556,0.48398562,0.905742582,0.897486111,0.962558678,0.956039734,0.009824453,2,0,1,0,0,0,0
1,0.261154993,1,1.475997677,1.322483065,0.810696737,0.876306714,0.05143017,0.914288113,0.288714861,0.58969319,1.593087023,1.462030932,0.81190407,1.151049201,0.051392046,1,0.276092717,0.4839099,1.336955508,1.398030971,1.212771283,1.10438868,0.022301313,0.352100257,0.08368734,0.19530421,0.356250288,0.423717458,1.16553925,0.846039702,0.002368461,0.326879523,0.103068367,0.161218839,0.538059349,0.521923695,1.096328858,0.951576474,0.005361147,0.551434601,0.169339194,0.292662969,0.754027099,0.857485898,1.104786396,1.018235611,0.013345582,0.590550825,0.139057201,0.32988915,0.598331622,0.704159609,0.92203478,1.052747663,0.012565844,0.822000647,0.258726626,0.546122665,1.347291433,1.310168372,0.875938626,0.999655954,0.049103919,3,0,0,1,0,0,0
0.154985087,0.041455176,0.05174715,0.224957749,0.23693292,1.038713246,0.963900206,0.000705366,0.313450638,0.060435977,0.087790409,0.298453285,0.345407502,0.836364992,1.101796386,0.002209823,0.621547401,0.259985766,0.610432582,1.419898523,1.485776778,1.214365038,0.982481993,0.012210549,0.726453459,0.279039886,0.543416174,1.470778338,1.594871557,0.949659303,1.085424839,0.033608074,1,0.338527507,1,2.058887543,1.934935282,0.828587398,0.93670469,0.060227372,0.651801743,0.235684627,0.651801743,1.416725003,1.347056445,0.98152246,0.967393579,0.019094856,0.37404843,0.115804526,0.373624963,0.696327023,0.661887417,1.022352359,0.959596815,0.004917635,0.194455119,0.06878331,0.145229458,0.413972536,0.3931321,1.128435204,1.002701493,0.001438543,4,0,0,0,1,0,0
0.512529224,0.199009133,0.217546017,0.960178352,0.916013112,0.862696144,1.035431851,0.018125318,0.828349782,0.305908946,0.601841592,1.458446325,1.408046545,0.836350028,1.049013275,0.040962069,0.526698364,0.263506573,0.266688649,1.175987924,1.212654334,1.679604237,0.994998554,0.006168837,0.51582388,0.196311999,0.238635661,0.959793036,0.903550846,1.007787668,1.117225373,0.01012213,0.976884036,0.325115887,1,1.565479768,1.496466966,0.82544144,0.993907507,0.044647409,0.494578875,0.183325089,0.479308613,0.72316628,0.843793508,0.971920518,0.94410659,0.011167815,0.399124074,0.141577759,0.405384023,0.605079933,0.651641602,0.888902639,0.933705583,0.006893888,0.355672281,0.123368966,0.135257661,0.551868383,0.567833088,0.927297326,0.931611267,0.006958158,5,0,0,0,0,1,0
0.365859365,0.142806766,0.298909608,0.738434206,0.712106012,0.834782066,0.954651471,0.008825831,0.121367992,0.053389156,0.039322636,0.239768193,0.266172218,1.243839371,1.055963997,0.000622809,0.535720469,0.229701228,0.135474946,1.018402685,1.144976395,1.224802278,1.073444317,0.009860769,0.232027596,0.1060164,0.135341634,0.484478467,0.52854454,1.228748034,1.019281787,0.002129473,0.707337419,0.178802749,0.329725134,0.802172863,0.891591752,0.836817505,0.955736257,0.01645263,1,0.394856601,1,2.02227151,1.968988691,0.8780878,1.030285823,0.064684557,0.424177558,0.19402843,0.2702312,1.107293015,0.967543819,0.906792535,1.043864387,0.013646139,0.833520154,0.304830904,0.550215481,1.587179061,1.520076574,0.846130412,0.86677196,0.043047144,6,0,0,0,0,0,1
0.025163364,0.011255741,0.02613797,0.234935813,0.228159283,1.115707731,0.999078511,1.83E-05,0.08130689,0.034348452,0.146361505,0.710605887,0.696319658,0.997932202,0.981639917,0.000198362,0.514326425,0.232806362,1,4.822998569,4.719688775,1.033450687,1.069631048,0.007703872,0.174861083,0.056277972,0.132373742,1.075314118,1.140338909,0.957148983,0.954797662,0.00074902,0.044910419,0.016428213,0.054802727,0.321443141,0.33304736,0.936192615,1.025897882,5.59E-05,0.089857117,0.013601662,0.01722792,0.229303334,0.275541475,0.687581484,0.877361309,0.00011514,0.034389502,0.012377723,0.030174987,0.25117989,0.250861472,1.216017783,1.125086812,1.97E-05,0.044545537,0.017562717,0.024750846,0.354219247,0.356043068,1.055968514,0.966506858,4.80E-05,1,1,0,0,0,0,0
0.617329624,0.234122344,0.601499451,1.230852492,1.087236493,0.881317535,1.045312471,0.027416546,1,0.347602335,1,1.646772837,1.614224581,0.868181668,0.958789773,0.060397702,0.85117018,0.370495242,0.85117018,1.617665384,1.720244264,1.191088242,0.986577142,0.026484079,0.190344033,0.08114032,0.086709679,0.359514952,0.376715667,1.416714869,0.96959686,0.001033586,0.276557934,0.097167258,0.128735905,0.439719658,0.451213334,1.034567189,0.997940902,0.004564076,0.407404255,0.149864456,0.318643733,0.669512844,0.695906596,0.921138166,1.019395482,0.009792481,0.354617678,0.135567224,0.16711653,0.615503935,0.629523517,0.870891147,1.052768513,0.009049078,1,0.306844211,0.486202168,1.420457898,1.424935549,0.816101184,0.969618855,0.057306126,2,0,1,0,0,0,0
0.263640393,0.042259298,0.055329603,0.21689069,0.262806949,0.832476297,0.912850132,0.001501534,0.160119178,0.051769813,0.077320248,0.320375636,0.321921477,1.184201084,0.947370321,0.000641333,0.50768145,0.236066068,0.382806062,1.379421983,1.467868399,1.509416719,0.985071657,0.007918899,1,0.271207609,1,1.640289059,1.686612116,0.902362431,0.922516335,0.039605304,0.735312167,0.269263433,0.466836843,1.815760429,1.67459292,0.881848231,1.094408549,0.039322065,0.645208283,0.220342634,0.499787889,1.467356488,1.370353907,0.916894439,1.072334666,0.02544065,0.308086448,0.112983167,0.273116261,0.69917689,0.702646022,0.856451731,1.067745722,0.006241981,0.242653218,0.082522294,0.11505014,0.460728826,0.513198211,0.916349069,0.997702619,0.002891702,3,0,0,1,0,0,0
0.302569409,0.063504022,0.073523491,0.353703843,0.37173668,0.962933967,0.937820369,0.002971292,0.525923293,0.103636871,0.308661856,0.503836237,0.606639987,0.910093648,0.932430221,0.008710264,0.987181716,0.307233768,1,1.710536777,1.798320698,1.205397007,1.003505881,0.028173573,0.774147999,0.286235789,0.72333111,1.887743882,1.675546349,0.992996576,1.131229174,0.03229295,0.959276035,0.304630825,0.389060143,1.818841574,1.78331736,0.980064006,1.000682824,0.04631784,0.512531895,0.152663165,0.234272499,0.97321415,0.893651108,0.987351757,1.125184873,0.010356451,0.341842484,0.090202925,0.128172945,0.441670179,0.528025942,0.965439852,0.99956056,0.004799664,0.216320157,0.05855368,0.094586013,0.310453357,0.342761876,0.995723186,0.869586098,0.001866442,4,0,0,0,1,0,0
0.573243652,0.251743638,0.515712146,0.992585418,0.934223841,0.828694714,1.00894834,0.021942586,0.22274628,0.10860583,0.196872961,0.416331008,0.403027909,1.002001449,0.996152183,0.002388774,0.556474478,0.295397434,0.331277935,1.076488365,1.096081929,1.532641001,0.983495076,0.00816722,0.259888231,0.115418497,0.178994117,0.411699665,0.428263878,1.216029689,1.0511402,0.001923554,0.576730897,0.248752686,0.278277419,0.966735547,0.922987096,0.901290429,0.960239242,0.018885157,0.928722721,0.410865519,0.932694647,1.494904496,1.524627925,0.891455408,1.025844257,0.050147255,0.726593705,0.26714968,0.475128707,0.866514062,0.991510711,0.722125372,0.930991823,0.032304204,0.987396274,0.457975364,1,1.774741438,1.699276711,0.905761937,1.043188879,0.064396015,5,0,0,0,0,1,0
0.573243652,0.251743638,0.515712146,0.992585418,0.934223841,0.828694714,1.00894834,0.021942586,0.22274628,0.10860583,0.196872961,0.416331008,0.403027909,1.002001449,0.996152183,0.002388774,0.556474478,0.295397434,0.331277935,1.076488365,1.096081929,1.532641001,0.983495076,0.00816722,0.259888231,0.115418497,0.178994117,0.411699665,0.428263878,1.216029689,1.0511402,0.001923554,0.576730897,0.248752686,0.278277419,0.966735547,0.922987096,0.901290429,0.960239242,0.018885157,0.928722721,0.410865519,0.932694647,1.494904496,1.524627925,0.891455408,1.025844257,0.050147255,0.726593705,0.26714968,0.475128707,0.866514062,0.991510711,0.722125372,0.930991823,0.032304204,0.987396274,0.457975364,1,1.774741438,1.699276711,0.905761937,1.043188879,0.064396015,6,0,0,0,0,0,1
0.032013407,0.017317466,0.255607756,0.745187252,0.729761537,0.922215036,1.091225007,4.05E-05,0.05337116,0.022958267,0.214577106,0.969953323,0.96721361,1.051739737,1.143340818,5.71E-05,0.079488403,0.037480698,0.386514778,1.577764698,1.579139463,0.928401407,1.058638344,0.000233169,0.110906833,0.021113183,0.336503014,0.893236307,0.888810613,1.045763661,0.863750747,0.000107427,0.07351138,0.014412187,0.133242571,0.572287679,0.606828809,1.017333202,0.915146957,4.96E-05,0.143743014,0.029512838,0.465673968,1.26764309,1.242726704,1.09301265,0.962315571,0.000171536,0.076623101,0.028216289,1,1.172631119,1.188714631,0.897712422,0.913502752,0.000122139,0.043004191,0.018909044,0.17942254,0.801296531,0.796804634,1.043821884,1.052079804,3.99E-05,1,1,0,0,0,0,0
0.593826454,0.087793376,0.079270641,0.534815758,0.588678846,0.878482191,0.838976948,0.007990702,0.318743511,0.086555035,0.088058871,0.644482718,0.580327403,1.179361208,1.009267196,0.002426254,0.63081387,0.291314846,0.421046296,2.301541841,1.953368553,1.273737404,1.139180602,0.019112358,1,0.233942607,1,1.716260244,1.56854707,0.918154897,1.091037377,0.029777,0.151638811,0.051352047,0.113204503,0.348514613,0.344284068,0.907666998,1.054160747,0.00114782,0.320947325,0.086819134,0.105163008,0.542943556,0.58205691,1.046066329,0.99418471,0.003865411,1,0.250918208,0.076099363,1.369091783,1.682500268,0.863323147,1.097922692,0.052488278,0.677465487,0.104430192,0.044384937,0.542349487,0.700236883,0.933207825,0.775269727,0.011958026,2,0,1,0,0,0,0
0.344741271,0.076281504,0.088561978,0.781935681,0.744627895,0.949993139,0.89059384,0.00336589,0.745070054,0.198781863,0.24084484,1.981414856,1.940402718,0.956135072,0.849740283,0.026996777,0.477637775,0.138032292,0.162938703,1.423254362,1.347362887,1.113346796,1.169755234,0.00681421,0.749416528,0.096148572,1,0.952891,0.938542535,0.942872924,0.793793573,0.009672991,0.203845207,0.037072378,0.0257268,0.329972239,0.361875163,0.990942751,1.128249128,0.00110815,0.632847868,0.100396923,0.162615145,0.93801256,0.97995175,0.960809331,0.973803786,0.009560633,0.504502847,0.098998049,0.18128156,1.003068489,0.966384299,1.124134055,1.004086263,0.006596767,0.367458482,0.073847438,0.029853106,0.589450813,0.720852752,0.961765931,1.189977893,0.005435779,3,0,0,1,0,0,0
0.113929021,0.046925805,0.034517816,0.275733311,0.28238988,1.223905928,1.008088645,0.000400166,0.299150103,0.116312099,0.08374268,0.663771812,0.700019762,1.170249317,0.990600418,0.002740815,0.596038119,0.286922249,0.188171213,1.71788664,1.726852779,1.106819739,1.044255561,0.015917413,0.395829577,0.153285501,0.108939926,0.832137931,0.922568439,0.911993214,1.052535764,0.007638616,1,0.250964984,1,1.657207764,1.510499589,0.748441747,0.896436986,0.030078665,0.85538155,0.274604188,0.654353161,1.708441597,1.652727766,0.852383126,0.937709549,0.030613791,0.323304595,0.123013564,0.114282215,0.673545669,0.740341121,0.957036022,1.054476764,0.004879709,0.184516821,0.07719582,0.095638873,0.471275276,0.464600664,1.029170906,1.015896313,0.001672329,4,0,0,0,1,0,0
0.178791823,0.058034767,0.137411049,0.433722258,0.509304365,0.932104934,0.90953332,0.001382653,0.363371658,0.116486292,0.274176733,0.989247963,1.022297941,1.024612673,0.80111648,0.005071627,0.718929783,0.266500229,1,2.438169244,2.338908822,1.132386997,0.995434606,0.018850326,0.383966907,0.11880992,0.189645931,1.116251026,1.0427185,0.88745578,1.075149221,0.005675869,0.357249419,0.118802519,0.16113542,1.048822049,1.042669808,0.815256977,1.076150475,0.007578079,0.342024848,0.105783035,0.144476604,0.940453549,0.928373056,1.073032824,1.073524154,0.003637252,0.240005016,0.083329651,0.104668645,0.680058433,0.731254038,0.953156643,1.084857266,0.002245667,0.115037512,0.043812376,0.070464016,0.353275479,0.38447347,1.181993173,0.984234478,0.00038302,5,0,0,0,0,1,0
1,0.221562637,1,0.90064092,1.405326298,0.759038596,1.052718467,0.05744034,0.380896514,0.113236946,0.263920618,0.685665264,0.718154353,1.138866866,0.933509743,0.006524824,0.613861427,0.134016945,0.128668286,0.788931344,0.849552281,0.881964379,1.070215291,0.01391404,0.351404531,0.077379327,0.052693528,0.433231557,0.490676721,0.998899075,0.918666844,0.003612233,0.150437761,0.04760321,0.057143771,0.329910842,0.301890731,1.218304308,0.904842061,0.000688453,0.731472211,0.2268469,0.709292675,1.682509833,1.438650385,1.146292524,1.013608457,0.02051352,0.524827049,0.150849422,0.434294821,0.967185443,0.956695537,0.985974939,1.079691709,0.013336923,1,0.289944387,0.818157231,2.211924798,1.839053693,0.870659312,1.026747427,0.063671792,6,0,0,0,0,0,1
0.262536432,0.047916068,0.062390592,0.338146709,0.39432746,0.792560283,1.032296249,0.001638774,0.278252065,0.092829983,0.190536288,0.821374994,0.764012635,1.104855182,0.883700651,0.001476686,0.736291628,0.340909054,1,3.038852552,2.805804596,1.313608849,0.964294682,0.015278527,0.407682693,0.149996152,0.463452228,1.244173005,1.234605407,1.011887021,0.877120483,0.005323733,0.136274284,0.054576182,0.150289993,0.469032899,0.449244072,1.148646257,0.955181125,0.000609564,0.414837354,0.13827627,0.268243074,1.231334993,1.138130002,1.067292474,0.833673028,0.004124543,0.635145992,0.099372281,0.082063025,0.510140402,0.817473963,0.674169385,1.202046814,0.014079984,0.251176612,0.048170592,0.097838955,0.346944447,0.396401864,0.886980549,1.251686968,0.001653865,1,1,0,0,0,0,0
0.671435156,0.105640006,0.097177352,0.697490488,0.763999761,0.829636054,0.933283359,0.010173384,0.775490625,0.195169036,0.344477895,1.422365244,1.411494913,1.034640529,0.929844478,0.021148125,0.779478632,0.271854353,0.780397905,2.01193527,1.965866442,1.232415399,0.96354168,0.015997432,0.925882179,0.095025105,1,0.453553178,0.687225142,0.680683392,0.799686963,0.019232102,0.299331335,0.042937803,0.321940006,0.268759523,0.310515721,0.823862438,0.996303485,0.001727887,0.271229888,0.09316862,0.158531678,0.70766501,0.67377994,1.220599382,1.2985939,0.002499995,0.240623667,0.103358387,0.115847571,0.860738783,0.747481643,1.244531381,1.025400544,0.002892005,0.727253237,0.199054986,0.074621892,1.577492504,1.439636439,0.933631423,1.053345591,0.020385103,2,0,1,0,0,0,0
0.228458362,0.063832045,0.069380225,0.293884943,0.311717573,1.059300584,0.972071443,0.001256431,0.31682855,0.141973253,0.128153268,0.680680505,0.693367923,1.165252272,1.051069969,0.004859528,1,0.361104237,1,1.657417873,1.763331287,1.145168683,1.015650988,0.030391232,0.733390932,0.192037368,0.712426108,0.929488096,0.937874725,0.958625036,1.016520015,0.016698915,0.650781489,0.219507238,0.312550619,1.195086566,1.072037602,0.864222279,1.073299646,0.023342202,1,0.327067852,0.458461841,1.678814806,1.597316282,0.919182336,0.957564138,0.040353111,0.491298379,0.167217077,0.187043361,0.809784527,0.816572819,0.912791385,0.984240686,0.010877926,0.492191034,0.165402333,0.086070353,0.754842685,0.807781789,0.975457425,0.929583115,0.014836151,3,0,0,1,0,0,0
0.272905078,0.098544995,0.241372937,0.54862615,0.525390418,0.967387201,1.054680954,0.003897773,1,0.239682754,1,1.192134674,1.277973828,0.919065775,0.888003586,0.025682117,0.932760809,0.416581997,0.86106837,2.332285884,2.221066525,1.12061946,1.017713842,0.034358439,0.583609164,0.171774331,0.279453405,0.924783537,0.915905217,1.037814863,0.980609087,0.011218223,0.590325161,0.162211343,0.39942159,0.815112209,0.864939437,0.806978129,1.083557262,0.014745727,0.499865293,0.17177486,0.279109099,0.861685105,0.915908267,0.920502947,0.966993787,0.012637316,0.367845623,0.117352205,0.238817162,0.631144312,0.62568493,1.130391127,0.924883813,0.004211968,0.361093246,0.122508266,0.166703982,0.694228129,0.653131377,1.097240498,1.083557671,0.004206126,4,0,0,0,1,0,0
0.776059153,0.240483489,0.818763796,1.076389064,1.341281959,0.722793067,0.969856052,0.039827266,0.308562883,0.112750108,0.161366571,0.500787223,0.628776019,0.894950889,1.048703466,0.004912311,0.389062437,0.140270303,0.123954425,0.719605925,0.782120568,0.982909758,1.132409667,0.006142691,0.168083028,0.063138355,0.050072935,0.360717877,0.352077312,1.283612084,1.007928148,0.000733138,0.119878677,0.05490226,0.117683302,0.31089972,0.306187816,1.155613303,0.992011864,0.000705658,0.700269164,0.286260927,0.392797891,1.817091068,1.59642243,0.963706113,0.95013373,0.025007933,0.784135176,0.193205462,0.274475438,1.025409206,1.077532018,0.875140814,0.872226243,0.020810509,0.791198619,0.343481857,1,2.189099917,1.915601879,1.121273973,1.02673083,0.029767488,5,0,0,0,0,1,0
